ACCESSNO,ACQVALUE,APPNOTES,APPRAISOR,AUTHORX,CALLNO,CAPTION,CATBY,CATDATE,CLASSES,COLLECTION,CONDDATE,CONDEXAM,CONDITION,CONDNOTES,CONTROLNO,COPYNO,CREATOR,CREDIT,CURVALMAX,CURVALUE,DATASET,DATE,DESCRIP,DISPVALUE,EARLYDATE,EDITION,EVENT,EXHIBITNO,EXHLABEL1,EXHLABEL2,EXHLABEL3,EXHLABEL4,EXHSTART,FLAGDATE,FLAGNOTES,FLAGREASON,GPARENT,HOMELOC,IMAGENO,INSCOMP,INSDATE,INSPHONE,INSPREMIUM,INSREP,INSVALUE,INVNBY,INVNDATE,ISBN,ISSN,LANGUAGE,LATDEG,LATEDATE,LCCN,LEGAL,LOANCOND,LOANDUE,LOANINNO,LOANNO,LOCFIELD1,LOCFIELD2,LOCFIELD3,LOCFIELD4,LOCFIELD5,LOCFIELD6,LONGDEG,MAINTCYCLE,MAINTDATE,MAINTNOTE,NOTES,OBJECTID,OBJNAME,OBJNAME2,OBJNAME3,OBJNAMES,OLDNO,OTHERNO,PARENT,PEOPLE,PHYSDESC,POLICYNO,PROVENANCE,PUBLISHER,PUBNOTES,PUBPLACE,RECAS,RECDATE,RECFROM,RELNOTES,SERIES,SERIESX,SITE,SITENO,SITESADDED,SPINELBL,STATUS,STATUSBY,STATUSDATE,STERMS,SUBJECTS,TEMPAUTHOR,TEMPBY,TEMPDATE,TEMPLOC,TEMPNOTES,TEMPREASON,TEMPUNTIL,TITLE,TITLEX,TLOCFIELD1,TLOCFIELD2,TLOCFIELD3,TLOCFIELD4,TLOCFIELD5,TLOCFIELD6,UDF1,UDF10,UDF11,UDF12,UDF13,UDF14,UDF15,UDF16,UDF17,UDF18,UDF19,UDF2,UDF20,UDF21,UDF22,UDF3,UDF4,UDF5,UDF6,UDF7,UDF8,UDF9,UPDATED,UPDATEDBY,VALUEDATE,WEBINCLUDE
B 649,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 6,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 4,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 649,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:41:00,Unknown,/ /,.F.
B 650,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 7,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 4,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 650,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:41:00,Unknown,/ /,.F.
B 651,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 8,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 4,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 651,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:42:00,Unknown,/ /,.F.
B 652,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 9,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 4,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 652,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:42:00,Unknown,/ /,.F.
B 653,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 10,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 4,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 653,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:43:00,Unknown,/ /,.F.
B 654,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 11,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 4,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 654,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:43:00,Unknown,/ /,.F.
B 655,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 12,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 4,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 655,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:43:00,Unknown,/ /,.F.
B 656,0,,,,,,,2005-08-26 00:00:00,,4osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 13,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 4,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 656,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:44:00,Unknown,/ /,.F.
B 657,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 14,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 4,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 657,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:45:00,Unknown,/ /,.F.
B 658,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 15,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 4,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 658,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:45:00,Unknown,/ /,.F.
B 659,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 16,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 4,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 659,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:45:00,Unknown,/ /,.F.
B 660,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 17,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 4,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 660,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:46:00,Unknown,/ /,.F.
B 661,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 18,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 4,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 661,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:46:00,Unknown,/ /,.F.
B 662,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 19,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIUBRARY Case 8 Row 4,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 662,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:47:00,Unknown,/ /,.F.
B 663,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 20,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 4,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 663,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:47:00,Unknown,/ /,.F.
B 664,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 21,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 4,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 664,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:48:00,Unknown,/ /,.F.
B 665,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 22,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 4,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 665,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:48:00,Unknown,/ /,.F.
B 666,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 23,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 4,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 666,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:48:00,Unknown,/ /,.F.
B 667,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 24,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 5,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 667,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:49:00,Unknown,/ /,.F.
B 668,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 25,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 5,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 668,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:49:00,Unknown,/ /,.F.
B 669,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 26,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 5,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 669,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:49:00,Unknown,/ /,.F.
B 670,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 27,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 5,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 670,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:50:00,Unknown,/ /,.F.
B 671,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 28,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 5,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 671,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:50:00,Unknown,/ /,.F.
B 672,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 29,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 5,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 672,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:50:00,Unknown,/ /,.F.
B 673,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 30,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 5,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 673,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:51:00,Unknown,/ /,.F.
B 674,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 31,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 row 5,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 674,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:51:00,Unknown,/ /,.F.
B 675,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 32,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 5,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 675,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:52:00,Unknown,/ /,.F.
B 676,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 33,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 5,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 676,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:52:00,Unknown,/ /,.F.
B 677,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 34,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 5,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 677,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:52:00,Unknown,/ /,.F.
B 678,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 35,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 5,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 678,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:53:00,Unknown,/ /,.F.
B 679,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 36,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 5,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 679,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-18 14:18:00,Unknown,/ /,.F.
B 680,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 37,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 5,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 680,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:54:00,Unknown,/ /,.F.
B 681,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 38,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 5,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 681,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:54:00,Unknown,/ /,.F.
B 682,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 39,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 5,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 682,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:55:00,Unknown,/ /,.F.
B 683,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 40,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 5,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 683,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:55:00,Unknown,/ /,.F.
B 684,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 41,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 5,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 684,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:55:00,Unknown,/ /,.F.
B 685,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 42,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 5,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 685,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:56:00,Unknown,/ /,.F.
B 686,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 43,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 5,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 686,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:56:00,Unknown,/ /,.F.
B 687,0,,,,,,,2005-08-26 00:00:00,,osborne homestead museum,/ /,,Good,,,0,world authors,,0,0,,1896,,,1896,vol 44,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 8 Row 5,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,/ /,,,B 687,book,,,,,,Documentary Artifact,,478 p.,,,international society,,new york,,,,,,,,,,,Shelf,,/ /,,world literature ancient literature,,,/ /,,,,,"library of the world's best literature, ancient and modern",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-07-11 14:57:00,Unknown,/ /,.F.
